folder,T,rec_id,N,m,status
old,T40,14,160,320,no_data
old,T40,14,320,5,no_data
old,T40,14,320,10,no_data
old,T40,14,320,20,no_data
old,T40,14,320,40,no_data
old,T40,14,320,80,no_data
old,T40,14,320,160,no_data
old,T40,14,320,320,no_data
old,T40,15,5,5,diverged
old,T40,15,5,10,diverged
old,T40,15,5,20,diverged
old,T40,15,5,40,diverged
old,T40,15,5,80,incomplete
old,T40,15,5,160,incomplete
old,T40,15,5,320,incomplete
old,T40,15,10,5,incomplete
old,T40,15,10,10,incomplete
old,T40,15,10,20,incomplete
old,T40,15,10,40,incomplete
old,T40,15,10,80,incomplete
old,T40,15,10,160,incomplete
old,T40,15,10,320,diverged
old,T40,15,20,5,diverged
old,T40,15,40,80,diverged
old,T40,15,40,160,diverged
old,T40,15,160,20,diverged
old,T40,15,160,40,diverged
old,T40,16,5,5,diverged
old,T40,16,5,10,diverged
old,T40,16,5,20,diverged
old,T40,16,5,40,incomplete
old,T40,16,10,320,diverged
old,T40,16,20,5,diverged
old,T40,16,40,80,diverged
old,T40,16,40,160,diverged
old,T40,16,160,20,diverged
old,T40,16,160,40,diverged
old,T40,17,5,5,diverged
old,T40,17,5,10,diverged
old,T40,17,5,20,diverged
old,T40,17,5,40,incomplete
old,T40,17,5,80,incomplete
old,T40,17,5,160,incomplete
old,T40,17,5,320,incomplete
old,T40,17,10,5,incomplete
old,T40,17,10,10,incomplete
old,T40,17,10,20,incomplete
old,T40,17,10,40,incomplete
old,T40,17,10,80,incomplete
old,T40,17,10,160,incomplete
old,T40,17,10,320,diverged
old,T40,17,20,5,diverged
old,T40,17,20,10,incomplete
old,T40,17,20,20,incomplete
old,T40,17,20,40,incomplete
old,T40,17,20,80,incomplete
old,T40,17,20,160,incomplete
old,T40,17,20,320,incomplete
old,T40,17,40,5,incomplete
old,T40,17,40,10,incomplete
old,T40,17,40,20,incomplete
old,T40,17,40,40,incomplete
old,T40,17,40,80,diverged
old,T40,17,40,160,diverged
old,T40,17,40,320,incomplete
old,T40,17,160,20,diverged
old,T40,17,160,40,diverged
old,T40,18,5,5,diverged
old,T40,18,5,10,diverged
old,T40,18,5,20,diverged
old,T40,18,5,40,diverged
old,T40,18,5,80,incomplete
old,T40,18,5,160,incomplete
old,T40,18,5,320,incomplete
old,T40,18,10,10,incomplete
old,T40,18,10,320,diverged
old,T40,18,20,5,diverged
old,T40,18,40,80,diverged
old,T40,18,40,160,diverged
old,T40,18,160,20,diverged
old,T40,18,160,40,diverged
old,T40,19,5,5,diverged
old,T40,19,5,10,diverged
old,T40,19,5,20,diverged
old,T40,19,5,40,incomplete
old,T40,19,10,5,hit_maxiter
old,T40,19,10,10,incomplete
old,T40,19,10,320,diverged
old,T40,19,20,5,diverged
old,T40,19,20,10,incomplete
old,T40,19,20,320,incomplete
old,T40,19,40,80,diverged
old,T40,19,40,160,diverged
old,T40,19,160,20,diverged
old,T40,19,160,40,diverged
old,T40,20,5,5,diverged
old,T40,20,5,10,diverged
old,T40,20,5,20,incomplete
old,T40,20,5,40,incomplete
old,T40,20,5,160,incomplete
old,T40,20,5,320,incomplete
old,T40,20,10,320,diverged
old,T40,20,20,5,diverged
old,T40,20,40,80,diverged
old,T40,20,40,160,diverged
old,T40,20,40,320,incomplete
old,T40,20,160,20,diverged
old,T40,20,160,40,diverged
old,T40,21,5,5,diverged
old,T40,21,5,10,diverged
old,T40,21,5,20,diverged
old,T40,21,5,40,diverged
old,T40,21,5,80,incomplete
old,T40,21,5,160,incomplete
old,T40,21,5,320,incomplete
old,T40,21,10,5,incomplete
old,T40,21,10,10,incomplete
old,T40,21,10,20,incomplete
old,T40,21,10,40,incomplete
old,T40,21,10,80,incomplete
old,T40,21,10,160,incomplete
old,T40,21,10,320,diverged
old,T40,21,20,5,diverged
old,T40,21,20,10,incomplete
old,T40,21,20,20,incomplete
old,T40,21,20,40,incomplete
old,T40,21,20,80,incomplete
old,T40,21,20,160,incomplete
old,T40,21,20,320,incomplete
old,T40,21,40,10,incomplete
old,T40,21,40,40,incomplete
old,T40,21,40,80,diverged
old,T40,21,40,160,diverged
old,T40,21,40,320,incomplete
old,T40,21,80,5,hit_maxiter
old,T40,21,160,20,diverged
old,T40,21,160,40,diverged
old,T40,22,5,5,diverged
old,T40,22,5,10,diverged
old,T40,22,5,20,diverged
old,T40,22,5,160,incomplete
old,T40,22,5,320,no_data
old,T40,22,10,5,no_data
old,T40,22,10,10,no_data
old,T40,22,10,20,no_data
old,T40,22,10,40,no_data
old,T40,22,10,80,no_data
old,T40,22,10,160,no_data
old,T40,22,10,320,diverged
old,T40,22,20,5,diverged
old,T40,22,20,10,no_data
old,T40,22,20,20,no_data
old,T40,22,20,40,no_data
old,T40,22,20,80,no_data
old,T40,22,20,160,no_data
old,T40,22,20,320,no_data
old,T40,22,40,5,no_data
old,T40,22,40,10,no_data
old,T40,22,40,20,no_data
old,T40,22,40,40,no_data
old,T40,22,40,80,diverged
old,T40,22,40,160,diverged
old,T40,22,80,5,no_data
old,T40,22,80,10,no_data
old,T40,22,80,20,no_data
old,T40,22,80,40,no_data
old,T40,22,80,80,no_data
old,T40,22,80,160,no_data
old,T40,22,80,320,no_data
old,T40,22,160,5,no_data
old,T40,22,160,10,no_data
old,T40,22,160,20,diverged
old,T40,22,160,40,diverged
old,T40,22,160,80,no_data
old,T40,22,160,160,no_data
old,T40,22,160,320,no_data
old,T40,22,320,5,no_data
old,T40,22,320,10,no_data
old,T40,22,320,20,no_data
old,T40,22,320,40,no_data
old,T40,22,320,80,no_data
old,T40,22,320,160,no_data
old,T40,22,320,320,no_data
old,T40,23,5,5,diverged
old,T40,23,5,10,diverged
old,T40,23,5,20,diverged
old,T40,23,5,40,incomplete
old,T40,23,5,320,incomplete
old,T40,23,10,160,incomplete
old,T40,23,10,320,diverged
old,T40,23,20,5,diverged
old,T40,23,40,80,diverged
old,T40,23,40,160,diverged
old,T40,23,160,5,hit_maxiter
old,T40,23,160,10,hit_maxiter
old,T40,23,160,20,diverged
old,T40,23,160,40,diverged
old,T40,23,160,80,no_data
old,T40,23,160,160,no_data
old,T40,23,160,320,no_data
old,T40,23,320,5,no_data
old,T40,23,320,10,no_data
old,T40,23,320,20,no_data
old,T40,23,320,40,no_data
old,T40,23,320,80,no_data
old,T40,23,320,160,no_data
old,T40,23,320,320,no_data
old,T40,24,5,5,diverged
old,T40,24,5,10,diverged
old,T40,24,5,20,diverged
old,T40,24,5,40,diverged
old,T40,24,5,80,incomplete
old,T40,24,5,160,incomplete
old,T40,24,5,320,incomplete
old,T40,24,10,320,diverged
old,T40,24,20,5,diverged
old,T40,24,40,80,diverged
old,T40,24,40,160,diverged
old,T40,24,160,20,diverged
old,T40,24,160,40,diverged
old,T40,25,5,5,diverged
old,T40,25,5,10,diverged
old,T40,25,5,20,diverged
old,T40,25,5,40,incomplete
old,T40,25,5,80,incomplete
old,T40,25,5,160,incomplete
old,T40,25,5,320,incomplete
old,T40,25,10,320,diverged
old,T40,25,20,5,diverged
old,T40,25,40,80,diverged
old,T40,25,40,160,diverged
old,T40,25,160,20,diverged
old,T40,25,160,40,diverged
old,T40,26,5,5,diverged
old,T40,26,5,10,diverged
old,T40,26,5,20,diverged
old,T40,26,5,40,incomplete
old,T40,26,10,320,diverged
old,T40,26,20,5,diverged
old,T40,26,40,80,diverged
old,T40,26,40,160,diverged
old,T40,26,160,20,diverged
old,T40,26,160,40,diverged
old,T40,27,5,5,diverged
old,T40,27,5,10,diverged
old,T40,27,5,20,diverged
old,T40,27,5,40,diverged
old,T40,27,5,80,no_data
old,T40,27,5,160,no_data
old,T40,27,5,320,no_data
old,T40,27,10,5,no_data
old,T40,27,10,10,no_data
old,T40,27,10,20,no_data
old,T40,27,10,40,no_data
old,T40,27,10,80,no_data
old,T40,27,10,160,no_data
old,T40,27,10,320,diverged
old,T40,27,20,5,no_data
old,T40,27,20,10,no_data
old,T40,27,20,20,no_data
old,T40,27,20,40,no_data
old,T40,27,20,80,no_data
old,T40,27,20,160,no_data
old,T40,27,20,320,no_data
old,T40,27,40,5,no_data
old,T40,27,40,10,no_data
old,T40,27,40,20,no_data
old,T40,27,40,40,no_data
old,T40,27,40,80,diverged
old,T40,27,40,160,diverged
old,T40,27,40,320,no_data
old,T40,27,80,5,no_data
old,T40,27,80,10,no_data
old,T40,27,80,20,no_data
old,T40,27,80,40,no_data
old,T40,27,80,80,no_data
old,T40,27,80,160,no_data
old,T40,27,80,320,no_data
old,T40,27,160,5,no_data
old,T40,27,160,10,no_data
old,T40,27,160,20,diverged
old,T40,27,160,40,diverged
old,T40,27,160,80,no_data
old,T40,27,160,160,no_data
old,T40,27,160,320,no_data
old,T40,27,320,5,no_data
old,T40,27,320,10,no_data
old,T40,27,320,20,no_data
old,T40,27,320,40,no_data
old,T40,27,320,80,no_data
old,T40,27,320,160,no_data
old,T40,27,320,320,no_data
old,T40,28,5,5,diverged
old,T40,28,5,10,diverged
old,T40,28,5,20,diverged
old,T40,28,5,40,diverged
old,T40,28,5,80,diverged
old,T40,28,5,160,incomplete
old,T40,28,5,320,incomplete
old,T40,28,10,80,incomplete
old,T40,28,10,320,diverged
old,T40,28,20,5,diverged
old,T40,28,20,20,incomplete
old,T40,28,20,80,incomplete
old,T40,28,40,80,diverged
old,T40,28,40,160,diverged
old,T40,28,40,320,incomplete
old,T40,28,160,20,diverged
old,T40,28,160,40,diverged
old,T40,29,5,5,diverged
old,T40,29,5,10,diverged
old,T40,29,5,20,diverged
old,T40,29,5,40,diverged
old,T40,29,5,80,diverged
old,T40,29,5,160,incomplete
old,T40,29,5,320,incomplete
old,T40,29,10,320,diverged
old,T40,29,20,5,diverged
old,T40,29,40,80,diverged
old,T40,29,40,160,diverged
old,T40,29,160,20,diverged
old,T40,29,160,40,diverged
old,T40,30,5,5,diverged
old,T40,30,5,10,diverged
old,T40,30,5,20,diverged
old,T40,30,5,40,incomplete
old,T40,30,5,80,incomplete
old,T40,30,5,160,incomplete
old,T40,30,5,320,no_data
old,T40,30,10,5,no_data
old,T40,30,10,10,no_data
old,T40,30,10,20,no_data
old,T40,30,10,40,no_data
old,T40,30,10,80,no_data
old,T40,30,10,160,no_data
old,T40,30,10,320,diverged
old,T40,30,20,5,diverged
old,T40,30,20,10,no_data
old,T40,30,20,20,no_data
old,T40,30,20,40,no_data
old,T40,30,20,80,no_data
old,T40,30,20,160,no_data
old,T40,30,20,320,no_data
old,T40,30,40,5,no_data
old,T40,30,40,10,no_data
old,T40,30,40,20,no_data
old,T40,30,40,40,no_data
old,T40,30,40,80,diverged
old,T40,30,40,160,diverged
old,T40,30,40,320,no_data
old,T40,30,80,5,no_data
old,T40,30,80,10,no_data
old,T40,30,80,20,no_data
old,T40,30,80,40,no_data
old,T40,30,80,80,no_data
old,T40,30,80,160,no_data
old,T40,30,80,320,no_data
old,T40,30,160,5,no_data
old,T40,30,160,10,no_data
old,T40,30,160,20,diverged
old,T40,30,160,40,diverged
old,T40,30,160,80,no_data
old,T40,30,160,160,no_data
old,T40,30,160,320,no_data
old,T40,30,320,5,no_data
old,T40,30,320,10,no_data
old,T40,30,320,20,no_data
old,T40,30,320,40,no_data
old,T40,30,320,80,no_data
old,T40,30,320,160,no_data
old,T40,30,320,320,no_data
old,T40,31,5,5,diverged
old,T40,31,5,10,diverged
old,T40,31,5,20,diverged
old,T40,31,5,40,diverged
old,T40,31,5,160,incomplete
old,T40,31,5,320,incomplete
old,T40,31,10,5,incomplete
old,T40,31,10,10,incomplete
old,T40,31,10,20,incomplete
old,T40,31,10,40,incomplete
old,T40,31,10,80,incomplete
old,T40,31,10,160,incomplete
old,T40,31,10,320,diverged
old,T40,31,20,5,diverged
old,T40,31,20,10,incomplete
old,T40,31,20,20,incomplete
old,T40,31,20,40,incomplete
old,T40,31,20,80,incomplete
old,T40,31,20,160,incomplete
old,T40,31,20,320,incomplete
old,T40,31,40,5,incomplete
old,T40,31,40,10,incomplete
old,T40,31,40,20,incomplete
old,T40,31,40,40,incomplete
old,T40,31,40,80,diverged
old,T40,31,40,160,diverged
old,T40,31,40,320,incomplete
old,T40,31,80,5,incomplete
old,T40,31,80,10,incomplete
old,T40,31,80,20,incomplete
old,T40,31,80,40,incomplete
old,T40,31,80,80,incomplete
old,T40,31,80,160,incomplete
old,T40,31,80,320,incomplete
old,T40,31,160,20,diverged
old,T40,31,160,40,diverged
old,T40,32,5,5,diverged
old,T40,32,5,10,diverged
old,T40,32,5,20,diverged
old,T40,32,5,40,diverged
old,T40,32,5,80,incomplete
old,T40,32,5,160,incomplete
old,T40,32,5,320,incomplete
old,T40,32,10,320,diverged
old,T40,32,20,5,diverged
old,T40,32,40,80,diverged
old,T40,32,40,160,diverged
old,T40,32,160,20,diverged
old,T40,32,160,40,diverged
old,T40,33,5,5,diverged
old,T40,33,5,10,diverged
old,T40,33,5,20,diverged
old,T40,33,5,40,diverged
old,T40,33,5,80,incomplete
old,T40,33,5,160,incomplete
old,T40,33,5,320,incomplete
old,T40,33,10,10,incomplete
old,T40,33,10,20,incomplete
old,T40,33,10,40,incomplete
old,T40,33,10,80,incomplete
old,T40,33,10,160,incomplete
old,T40,33,10,320,diverged
old,T40,33,20,5,diverged
old,T40,33,40,40,incomplete
old,T40,33,40,80,diverged
old,T40,33,40,160,diverged
old,T40,33,40,320,incomplete
old,T40,33,80,5,incomplete
old,T40,33,160,20,diverged
old,T40,33,160,40,diverged
old,T40,34,5,5,diverged
old,T40,34,5,10,diverged
old,T40,34,5,20,diverged
old,T40,34,5,40,diverged
old,T40,34,5,80,incomplete
old,T40,34,5,160,incomplete
old,T40,34,5,320,incomplete
old,T40,34,10,320,diverged
old,T40,34,20,5,diverged
old,T40,34,40,80,diverged
old,T40,34,40,160,diverged
old,T40,34,160,20,diverged
old,T40,34,160,40,diverged
old,T40,35,5,5,diverged
old,T40,35,5,10,diverged
old,T40,35,5,20,diverged
old,T40,35,5,40,diverged
old,T40,35,5,80,incomplete
old,T40,35,5,320,incomplete
old,T40,35,10,320,diverged
old,T40,35,20,5,diverged
old,T40,35,40,80,diverged
old,T40,35,40,160,diverged
old,T40,35,160,20,diverged
old,T40,35,160,40,diverged
old,T40,36,5,5,diverged
old,T40,36,5,10,diverged
old,T40,36,5,20,diverged
old,T40,36,5,40,incomplete
old,T40,36,5,80,incomplete
old,T40,36,5,160,incomplete
old,T40,36,5,320,incomplete
old,T40,36,10,5,incomplete
old,T40,36,10,10,incomplete
old,T40,36,10,20,incomplete
old,T40,36,10,40,incomplete
old,T40,36,10,80,incomplete
old,T40,36,10,160,incomplete
old,T40,36,10,320,diverged
old,T40,36,20,5,diverged
old,T40,36,40,80,diverged
old,T40,36,40,160,diverged
old,T40,36,160,20,diverged
old,T40,36,160,40,diverged
old,T40,37,5,5,diverged
old,T40,37,5,10,diverged
old,T40,37,5,20,diverged
old,T40,37,5,40,incomplete
old,T40,37,5,80,incomplete
old,T40,37,5,160,incomplete
old,T40,37,5,320,incomplete
old,T40,37,10,5,incomplete
old,T40,37,10,10,incomplete
old,T40,37,10,20,incomplete
old,T40,37,10,40,incomplete
old,T40,37,10,80,incomplete
old,T40,37,10,160,incomplete
old,T40,37,10,320,diverged
old,T40,37,20,5,diverged
old,T40,37,20,10,incomplete
old,T40,37,20,20,incomplete
old,T40,37,20,40,incomplete
old,T40,37,20,80,incomplete
old,T40,37,20,160,incomplete
old,T40,37,20,320,incomplete
old,T40,37,40,5,hit_maxiter
old,T40,37,40,10,hit_maxiter
old,T40,37,40,20,incomplete
old,T40,37,40,80,diverged
old,T40,37,40,160,diverged
old,T40,37,80,5,hit_maxiter
old,T40,37,80,10,hit_maxiter
old,T40,37,160,20,diverged
old,T40,37,160,40,diverged
old,T40,38,5,5,diverged
old,T40,38,5,10,diverged
old,T40,38,5,20,diverged
old,T40,38,5,40,diverged
old,T40,38,5,80,no_data
old,T40,38,5,160,no_data
old,T40,38,5,320,no_data
old,T40,38,10,5,no_data
old,T40,38,10,10,no_data
old,T40,38,10,20,no_data
old,T40,38,10,40,no_data
old,T40,38,10,80,no_data
old,T40,38,10,160,no_data
old,T40,38,10,320,diverged
old,T40,38,20,5,diverged
old,T40,38,20,10,incomplete
old,T40,38,20,20,incomplete
old,T40,38,20,40,incomplete
old,T40,38,20,80,incomplete
old,T40,38,20,160,incomplete
old,T40,38,20,320,incomplete
old,T40,38,40,5,incomplete
old,T40,38,40,10,incomplete
old,T40,38,40,20,incomplete
old,T40,38,40,40,incomplete
old,T40,38,40,80,diverged
old,T40,38,40,160,diverged
old,T40,38,40,320,incomplete
old,T40,38,80,40,no_data
old,T40,38,80,80,no_data
old,T40,38,80,160,no_data
old,T40,38,80,320,no_data
old,T40,38,160,5,no_data
old,T40,38,160,10,no_data
old,T40,38,160,20,diverged
old,T40,38,160,40,diverged
old,T40,38,320,5,no_data
old,T40,38,320,10,no_data
old,T40,38,320,20,no_data
old,T40,38,320,40,no_data
old,T40,38,320,80,no_data
old,T40,38,320,160,no_data
old,T40,38,320,320,no_data
old,T40,39,5,5,diverged
old,T40,39,5,10,diverged
old,T40,39,5,20,diverged
old,T40,39,5,40,diverged
old,T40,39,5,80,incomplete
old,T40,39,5,320,incomplete
old,T40,39,10,320,diverged
old,T40,39,20,5,diverged
old,T40,39,40,80,diverged
old,T40,39,40,160,diverged
old,T40,39,160,20,diverged
old,T40,39,160,40,diverged
old,T40,40,5,5,diverged
old,T40,40,5,10,diverged
old,T40,40,5,20,diverged
old,T40,40,5,40,diverged
old,T40,40,5,80,incomplete
old,T40,40,5,160,incomplete
old,T40,40,5,320,incomplete
old,T40,40,10,5,incomplete
old,T40,40,10,10,incomplete
old,T40,40,10,20,incomplete
old,T40,40,10,40,incomplete
old,T40,40,10,80,incomplete
old,T40,40,10,160,incomplete
old,T40,40,10,320,diverged
old,T40,40,20,5,diverged
old,T40,40,40,80,diverged
old,T40,40,40,160,diverged
old,T40,40,160,20,diverged
old,T40,40,160,40,diverged
old,T40,41,5,5,diverged
old,T40,41,5,10,diverged
old,T40,41,5,20,diverged
old,T40,41,5,40,diverged
old,T40,41,5,80,incomplete
old,T40,41,10,320,diverged
old,T40,41,20,5,diverged
old,T40,41,40,80,diverged
old,T40,41,40,160,diverged
old,T40,41,160,20,diverged
old,T40,41,160,40,diverged
old,T40,42,5,5,diverged
old,T40,42,5,10,diverged
old,T40,42,5,20,diverged
old,T40,42,5,40,diverged
old,T40,42,5,80,diverged
old,T40,42,5,160,incomplete
old,T40,42,5,320,incomplete
old,T40,42,10,5,hit_maxiter
old,T40,42,10,10,hit_maxiter
old,T40,42,10,320,diverged
old,T40,42,20,5,diverged
old,T40,42,40,5,hit_maxiter
old,T40,42,40,80,diverged
old,T40,42,40,160,diverged
old,T40,42,160,20,diverged
old,T40,42,160,40,diverged
old,T40,43,5,5,diverged
old,T40,43,5,10,diverged
old,T40,43,5,20,diverged
old,T40,43,5,40,diverged
old,T40,43,5,160,no_data
old,T40,43,5,320,no_data
old,T40,43,10,5,no_data
old,T40,43,10,10,no_data
old,T40,43,10,20,no_data
old,T40,43,10,40,no_data
old,T40,43,10,80,no_data
old,T40,43,10,160,no_data
old,T40,43,10,320,diverged
old,T40,43,20,5,diverged
old,T40,43,20,10,no_data
old,T40,43,20,20,no_data
old,T40,43,20,40,no_data
old,T40,43,20,80,no_data
old,T40,43,20,160,no_data
old,T40,43,20,320,no_data
old,T40,43,40,5,no_data
old,T40,43,40,10,no_data
old,T40,43,40,20,no_data
old,T40,43,40,40,no_data
old,T40,43,40,80,diverged
old,T40,43,40,160,diverged
old,T40,43,80,5,no_data
old,T40,43,80,10,no_data
old,T40,43,80,20,no_data
old,T40,43,80,40,no_data
old,T40,43,80,80,no_data
old,T40,43,80,160,no_data
old,T40,43,80,320,no_data
old,T40,43,160,5,no_data
old,T40,43,160,10,no_data
old,T40,43,160,20,diverged
old,T40,43,160,40,diverged
old,T40,43,160,80,no_data
old,T40,43,160,160,no_data
old,T40,43,160,320,no_data
old,T40,43,320,5,no_data
old,T40,43,320,10,no_data
old,T40,43,320,20,no_data
old,T40,43,320,40,no_data
old,T40,43,320,80,no_data
old,T40,43,320,160,no_data
old,T40,43,320,320,no_data
old,T40,44,5,5,diverged
old,T40,44,5,10,diverged
old,T40,44,5,20,diverged
old,T40,44,5,40,incomplete
old,T40,44,10,5,incomplete
old,T40,44,10,10,incomplete
old,T40,44,10,20,incomplete
old,T40,44,10,40,incomplete
old,T40,44,10,80,incomplete
old,T40,44,10,160,incomplete
old,T40,44,10,320,diverged
old,T40,44,20,5,diverged
old,T40,44,40,80,diverged
old,T40,44,40,160,diverged
old,T40,44,160,20,diverged
old,T40,44,160,40,diverged
old,T40,45,5,5,diverged
old,T40,45,5,10,diverged
old,T40,45,5,20,diverged
old,T40,45,5,40,incomplete
old,T40,45,5,80,incomplete
old,T40,45,5,160,diverged
old,T40,45,5,320,diverged
old,T40,45,10,320,diverged
old,T40,45,20,5,diverged
old,T40,45,40,80,diverged
old,T40,45,40,160,diverged
old,T40,45,40,320,incomplete
old,T40,45,160,20,diverged
old,T40,45,160,40,diverged
old,T40,46,5,5,diverged
old,T40,46,5,10,diverged
old,T40,46,5,20,diverged
old,T40,46,5,40,diverged
old,T40,46,10,320,diverged
old,T40,46,20,5,diverged
old,T40,46,40,80,diverged
old,T40,46,40,160,diverged
old,T40,46,160,20,diverged
old,T40,46,160,40,diverged
old,T40,47,5,5,diverged
old,T40,47,5,10,diverged
old,T40,47,5,20,diverged
old,T40,47,5,40,no_data
old,T40,47,5,80,no_data
old,T40,47,5,160,no_data
old,T40,47,5,320,no_data
old,T40,47,10,5,no_data
old,T40,47,10,10,no_data
old,T40,47,10,20,no_data
old,T40,47,10,40,no_data
old,T40,47,10,80,no_data
old,T40,47,10,160,no_data
old,T40,47,10,320,diverged
old,T40,47,20,5,no_data
old,T40,47,20,10,no_data
old,T40,47,20,20,no_data
old,T40,47,20,40,no_data
old,T40,47,20,80,no_data
old,T40,47,20,160,no_data
old,T40,47,20,320,no_data
old,T40,47,40,5,no_data
old,T40,47,40,10,no_data
old,T40,47,40,20,no_data
old,T40,47,40,40,no_data
old,T40,47,40,80,diverged
old,T40,47,40,160,diverged
old,T40,47,40,320,no_data
old,T40,47,80,5,no_data
old,T40,47,80,10,no_data
old,T40,47,80,20,no_data
old,T40,47,80,40,no_data
old,T40,47,80,80,no_data
old,T40,47,80,160,no_data
old,T40,47,80,320,no_data
old,T40,47,160,5,no_data
old,T40,47,160,10,no_data
old,T40,47,160,20,diverged
old,T40,47,160,40,diverged
old,T40,47,160,80,no_data
old,T40,47,160,160,no_data
old,T40,47,160,320,no_data
old,T40,47,320,5,no_data
old,T40,47,320,10,no_data
old,T40,47,320,20,no_data
old,T40,47,320,40,no_data
old,T40,47,320,80,no_data
old,T40,47,320,160,no_data
old,T40,47,320,320,no_data
old,T40,48,5,5,diverged
old,T40,48,5,10,diverged
old,T40,48,5,20,diverged
old,T40,48,5,40,incomplete
old,T40,48,5,80,incomplete
old,T40,48,5,160,incomplete
old,T40,48,5,320,incomplete
old,T40,48,10,20,incomplete
old,T40,48,10,40,incomplete
old,T40,48,10,320,diverged
old,T40,48,20,5,diverged
old,T40,48,40,80,diverged
old,T40,48,40,160,diverged
old,T40,48,160,20,diverged
old,T40,48,160,40,diverged
old,T40,49,5,5,diverged
old,T40,49,5,10,diverged
old,T40,49,5,20,diverged
old,T40,49,5,40,incomplete
old,T40,49,10,5,incomplete
old,T40,49,10,10,incomplete
old,T40,49,10,20,incomplete
old,T40,49,10,40,incomplete
old,T40,49,10,80,incomplete
old,T40,49,10,160,incomplete
old,T40,49,10,320,diverged
old,T40,49,20,5,diverged
old,T40,49,20,160,incomplete
old,T40,49,20,320,incomplete
old,T40,49,40,80,diverged
old,T40,49,40,160,diverged
old,T40,49,160,20,diverged
old,T40,49,160,40,diverged
old,T40,50,5,5,diverged
old,T40,50,5,10,diverged
old,T40,50,5,20,diverged
old,T40,50,5,40,diverged
old,T40,50,5,80,incomplete
old,T40,50,5,160,incomplete
old,T40,50,5,320,incomplete
old,T40,50,10,5,hit_maxiter
old,T40,50,10,10,hit_maxiter
old,T40,50,10,20,no_data
old,T40,50,10,40,no_data
old,T40,50,10,80,no_data
old,T40,50,10,160,no_data
old,T40,50,10,320,diverged
old,T40,50,20,5,diverged
old,T40,50,40,80,diverged
old,T40,50,40,160,diverged
old,T40,50,160,20,diverged
